expense_id,business_id,expense_name,expense_category,amount,expense_date,recurring,frequency,supplier_name,importance
2772,8,Warehouse Payment,warehouse,299100.37,2025-06-13,True,quarterly,Contractor-Gupta,low
2773,1,Electricity Payment,electricity,5649.09,2024-06-25,True,monthly,"Bera, Natt and Sachdev",high
2774,12,Fuel Payment,fuel,49196.04,2025-11-04,True,weekly,Goel Inc,high
2775,23,Software Payment,software,40011.07,2025-12-17,True,weekly,Sathe Ltd,critical
2776,26,Maintenance Payment,maintenance,45950.83,2024-09-29,True,daily,Mani Ltd,critical
2777,38,Transportation Payment,transportation,25939.65,2026-02-26,False,,"Edwin, Cheema and Nair",low
2778,41,Tax Payment,tax,20647.8,2025-07-21,False,,"Mangal, Deep and Divan",medium
2779,17,Fuel Payment,fuel,5624.23,2026-01-27,True,quarterly,Prakash-Kara,low
2780,30,Software Payment,software,48428.6,2025-04-22,False,,Jayaraman-Kadakia,critical
2781,32,Tax Payment,tax,18983.19,2025-09-11,False,,"Goswami, Anand and Pandey",low
2782,36,Internet Payment,internet,48974.55,2024-08-05,False,,Iyer-Brahmbhatt,critical
2783,18,Rent Payment,rent,128134.79,2024-12-22,False,,"Iyengar, Tella and Prabhakar",medium
2784,10,Internet Payment,internet,32895.41,2025-04-23,False,,"Sha, Ben and Sood",medium
2785,2,Rent Payment,rent,53354.0,2024-08-07,False,,"Sama, Nair and Raju",high
2786,18,Tax Payment,tax,78805.81,2024-09-23,True,daily,Vora-Yogi,high
2787,32,Software Payment,software,42245.85,2026-03-06,True,weekly,Dave-Salvi,critical
2788,16,Transportation Payment,transportation,78950.88,2025-09-03,False,,Bhatt-Varma,medium
2789,20,Transportation Payment,transportation,31724.28,2024-12-10,True,weekly,Guha LLC,medium
2790,25,Raw materials Payment,raw materials,319867.54,2025-10-24,True,monthly,Suri-Uppal,critical
2791,44,Warehouse Payment,warehouse,226468.94,2025-05-14,False,,Chauhan Ltd,high
2792,38,Transportation Payment,transportation,8367.21,2024-09-17,False,,"Naik, Anand and Bajaj",critical
2793,34,Tax Payment,tax,34821.38,2025-10-22,False,,Wali-Vasa,low
2794,21,Warehouse Payment,warehouse,321215.15,2026-02-14,True,monthly,Rana-Lalla,high
2795,38,Employee welfare Payment,employee welfare,15500.84,2025-08-04,False,,Grover Ltd,critical
2796,15,Electricity Payment,electricity,20341.55,2024-06-13,True,weekly,"Dar, Dugar and Walla",medium
2797,19,Tax Payment,tax,21008.79,2025-01-30,False,,Devi-Suri,high
2798,38,Internet Payment,internet,1636.39,2025-01-10,True,quarterly,"Wali, Buch and Som",medium
2799,37,Transportation Payment,transportation,33573.97,2026-01-07,False,,"Apte, Setty and Khare",high
2800,38,Maintenance Payment,maintenance,33634.67,2025-10-30,False,,"Sachar, Bhalla and Ramachandran",critical
2801,30,Rent Payment,rent,292901.55,2025-10-24,True,weekly,"Johal, Soni and Prabhakar",low
2802,35,Software Payment,software,1620.42,2024-04-17,False,,Nanda-Merchant,low
2803,14,Maintenance Payment,maintenance,33787.52,2026-01-20,False,,"Verma, Warrior and Nair",critical
2804,33,Transportation Payment,transportation,46297.52,2025-04-30,False,,Bir-Prasad,medium
2805,9,Warehouse Payment,warehouse,375519.92,2024-11-23,True,quarterly,"Mohanty, Apte and Nadkarni",high
2806,5,Maintenance Payment,maintenance,53747.82,2025-09-21,True,quarterly,Kara and Sons,low
2807,1,Tax Payment,tax,27404.52,2026-03-05,True,daily,Rattan Inc,low
2808,48,Software Payment,software,16247.56,2026-03-13,False,,Hayre-Thakur,low
2809,16,Internet Payment,internet,20678.82,2025-01-17,False,,"Khare, Shukla and Kurian",medium
2810,21,Electricity Payment,electricity,41445.58,2025-05-02,False,,"Buch, Kapadia and Modi",critical
2811,43,Transportation Payment,transportation,17922.69,2024-04-28,False,,Chana-Sahota,medium
2812,26,Employee welfare Payment,employee welfare,22109.25,2024-10-26,False,,Taneja-Brar,low
2813,10,Tax Payment,tax,6126.28,2026-01-26,False,,Dugar-Parsa,critical
2814,15,Raw materials Payment,raw materials,451082.51,2025-10-22,False,,Parmar Ltd,critical
2815,13,Rent Payment,rent,406420.88,2024-06-28,False,,Uppal Inc,high
2816,40,Electricity Payment,electricity,31947.98,2025-09-03,False,,Gill-Anand,medium
2817,4,Transportation Payment,transportation,36007.51,2024-05-10,True,monthly,"Tandon, Mane and Kala",high
2818,16,Rent Payment,rent,384190.61,2025-07-28,True,monthly,"Trivedi, Seshadri and Brar",medium
2819,3,Tax Payment,tax,2429.67,2025-06-22,True,monthly,Acharya PLC,low
2820,5,Fuel Payment,fuel,47921.98,2025-04-18,True,monthly,Walia-Balay,low
2821,25,Internet Payment,internet,20764.77,2024-07-04,True,quarterly,Khosla LLC,high
2822,46,Electricity Payment,electricity,30803.38,2025-02-09,True,monthly,Purohit PLC,critical
2823,40,Electricity Payment,electricity,10784.48,2025-03-10,False,,Natt-Tailor,medium
2824,29,Transportation Payment,transportation,4519.43,2025-11-20,False,,Karpe-Sura,low
2825,36,Tax Payment,tax,51606.49,2025-09-12,False,,Varughese Ltd,critical
2826,26,Employee welfare Payment,employee welfare,8050.66,2026-01-25,False,,Sastry and Sons,high
2827,31,Electricity Payment,electricity,49044.51,2026-02-12,False,,Ghose-Bala,low
2828,46,Internet Payment,internet,26083.49,2025-10-16,False,,Barman-Chaudhari,medium
2829,23,Fuel Payment,fuel,49142.43,2024-07-29,False,,Chandran-Sahni,low
2830,34,Fuel Payment,fuel,1300.02,2025-07-17,False,,"Lanka, Mand and Soni",high
2831,8,Rent Payment,rent,163203.88,2025-02-05,False,,Golla Group,medium
2832,31,Warehouse Payment,warehouse,254999.38,2025-04-10,True,monthly,Kibe-Palla,low
2833,16,Tax Payment,tax,47873.78,2025-06-26,True,quarterly,"Dube, Bhalla and Dewan",high
2834,8,Maintenance Payment,maintenance,46329.51,2025-03-04,False,,Lala Ltd,low
2835,35,Internet Payment,internet,41674.14,2024-11-12,False,,"Dutt, Ramanathan and Bir",medium
2836,46,Maintenance Payment,maintenance,48506.04,2024-06-12,False,,Loyal Ltd,high
2837,2,Employee welfare Payment,employee welfare,46356.64,2024-11-30,False,,Memon-Kalita,critical
2838,7,Tax Payment,tax,35416.66,2025-03-24,True,quarterly,Edwin and Sons,medium
2839,48,Employee welfare Payment,employee welfare,32861.38,2025-07-26,False,,"Bath, Muni and Wali",medium
2840,35,Rent Payment,rent,354945.93,2026-02-11,True,monthly,Sundaram-Shenoy,low
2841,44,Warehouse Payment,warehouse,319538.03,2024-05-07,True,monthly,Kunda-Desai,medium
2842,48,Fuel Payment,fuel,27952.26,2024-11-27,False,,Wagle-Rajagopal,critical
2843,29,Warehouse Payment,warehouse,437295.6,2025-10-24,False,,Mander and Sons,medium
2844,3,Internet Payment,internet,39459.74,2024-05-04,True,daily,"Chaudhary, Dass and Dhawan",medium
2845,17,Maintenance Payment,maintenance,2336.56,2024-11-15,True,weekly,"Bail, Vohra and Bora",medium
2846,44,Software Payment,software,31206.12,2026-01-10,False,,"Sibal, Bala and Vasa",low
2847,18,Internet Payment,internet,9361.09,2025-07-07,True,monthly,"Sunder, Dani and Doshi",medium
2848,18,Transportation Payment,transportation,30860.96,2026-03-11,True,monthly,Srinivasan Ltd,critical
2849,16,Tax Payment,tax,30874.36,2025-10-22,False,,"Hayer, Dalal and Narasimhan",high
2850,11,Tax Payment,tax,20147.77,2026-03-04,False,,Sha-Nayar,low
2851,19,Internet Payment,internet,36633.12,2025-10-21,False,,"Madan, Dhar and Kunda",medium
2852,42,Tax Payment,tax,14260.1,2025-04-19,True,daily,Chaudhuri Ltd,high
2853,26,Transportation Payment,transportation,46524.37,2025-08-17,False,,Gandhi-Din,low
2854,24,Internet Payment,internet,9975.35,2024-09-20,True,monthly,Magar-Sama,low
2855,32,Maintenance Payment,maintenance,31067.11,2025-10-15,False,,"Sharaf, Roy and Das",low
2856,45,Software Payment,software,38340.6,2024-08-31,False,,Singh Ltd,critical
2857,44,Electricity Payment,electricity,40626.07,2025-11-28,False,,"Pai, Sura and Dugar",high
2858,20,Tax Payment,tax,17454.6,2024-06-02,True,quarterly,Pillay PLC,high
2859,26,Tax Payment,tax,16133.8,2025-12-05,False,,Tank-Dada,medium
2860,32,Fuel Payment,fuel,39114.55,2026-02-03,True,daily,"Chand, Din and Lanka",medium
2861,2,Fuel Payment,fuel,21302.05,2025-05-11,False,,Devan-Deo,high
2862,3,Internet Payment,internet,13413.21,2024-09-17,True,weekly,Nadkarni-Mani,high
2863,36,Internet Payment,internet,4869.78,2026-04-03,True,daily,"Sunder, Bora and Mallick",critical
2864,45,Warehouse Payment,warehouse,273913.74,2025-02-12,False,,"Mangal, Dey and Loyal",low
2865,26,Internet Payment,internet,33187.07,2025-01-28,False,,Kashyap-Karan,critical
2866,29,Internet Payment,internet,9260.97,2025-08-24,True,daily,Gour-Parekh,high
2867,34,Warehouse Payment,warehouse,251964.7,2025-07-20,True,daily,Char Ltd,low
2868,37,Rent Payment,rent,211089.67,2025-08-08,False,,Thaker PLC,low
2869,29,Fuel Payment,fuel,6937.16,2026-02-21,True,monthly,"Oommen, Talwar and Chowdhury",critical
2870,16,Maintenance Payment,maintenance,29833.8,2025-06-21,False,,Ahuja LLC,medium
2871,29,Raw materials Payment,raw materials,432526.15,2024-08-01,True,monthly,Kata Group,low
2872,1,Tax Payment,tax,24404.92,2026-02-21,True,monthly,"Das, Vora and Konda",critical
2873,37,Raw materials Payment,raw materials,121949.31,2025-08-19,False,,Tiwari PLC,critical
2874,9,Rent Payment,rent,403329.6,2025-10-22,True,monthly,"Acharya, Chad and Jhaveri",low
2875,27,Software Payment,software,11061.78,2024-11-07,False,,Ben-Sarkar,low
2876,39,Employee welfare Payment,employee welfare,8420.12,2025-07-15,True,quarterly,"Madan, Rama and Bassi",high
2877,5,Employee welfare Payment,employee welfare,46359.38,2025-05-16,True,quarterly,"Shere, Jayaraman and Murty",medium
2878,21,Maintenance Payment,maintenance,41582.58,2024-11-28,False,,"Sampath, Baria and Chowdhury",high
2879,44,Electricity Payment,electricity,797.92,2024-07-13,False,,Samra and Sons,critical
2880,48,Tax Payment,tax,13438.33,2024-11-19,False,,Memon and Sons,low
2881,37,Employee welfare Payment,employee welfare,24038.65,2025-01-29,False,,Jayaraman LLC,low
2882,42,Transportation Payment,transportation,45708.74,2024-12-28,False,,Sankaran-Solanki,low
2883,3,Electricity Payment,electricity,10410.93,2025-07-05,True,daily,Bal-Patla,high
2884,24,Transportation Payment,transportation,35536.68,2024-11-08,True,weekly,"Raval, Luthra and Deol",high
2885,15,Maintenance Payment,maintenance,18904.98,2024-07-12,True,weekly,Sarna-Dube,low
2886,18,Warehouse Payment,warehouse,329815.55,2025-04-09,True,daily,Devan Inc,medium
2887,28,Fuel Payment,fuel,20367.71,2025-07-25,False,,"Borra, Bora and Sarna",critical
2888,11,Employee welfare Payment,employee welfare,17864.38,2025-07-04,True,quarterly,Buch Ltd,low
2889,42,Tax Payment,tax,11702.51,2025-09-16,False,,"Goel, Shere and Vala",medium
2890,41,Employee welfare Payment,employee welfare,48399.09,2026-01-04,False,,"Wable, Pandit and More",medium
2891,28,Electricity Payment,electricity,30198.67,2026-01-08,True,weekly,"Kar, Nagi and Thaman",critical
2892,13,Tax Payment,tax,6654.45,2024-12-15,True,monthly,Chandran-Mutti,low
2893,3,Raw materials Payment,raw materials,357074.0,2025-01-02,False,,Srinivasan-Tank,medium
2894,38,Rent Payment,rent,63613.05,2024-12-27,False,,Krishnamurthy-Virk,critical
2895,30,Software Payment,software,12016.78,2025-12-17,False,,"Chaudhari, Memon and Golla",high
2896,36,Warehouse Payment,warehouse,470442.66,2025-02-22,True,monthly,Mitter-Hora,medium
2897,30,Fuel Payment,fuel,10811.4,2026-04-07,True,weekly,Palan-Bawa,critical
2898,50,Employee welfare Payment,employee welfare,17098.38,2025-12-12,True,weekly,Bahri-Dani,low
2899,10,Employee welfare Payment,employee welfare,27430.94,2025-05-22,True,monthly,Pandya LLC,low
2900,46,Employee welfare Payment,employee welfare,4920.84,2024-11-08,False,,"Pau, Dugal and Chopra",low
2901,38,Raw materials Payment,raw materials,281962.83,2025-01-11,True,monthly,Bose-Ramakrishnan,medium
2902,49,Maintenance Payment,maintenance,20100.66,2024-08-27,True,weekly,"Pathak, Sampath and Keer",critical
2903,45,Employee welfare Payment,employee welfare,40707.57,2025-11-12,True,daily,"Rastogi, Kalla and Sharma",medium
2904,1,Warehouse Payment,warehouse,318410.24,2024-04-24,True,quarterly,"Bajaj, Badal and Loyal",medium
2905,41,Software Payment,software,80012.44,2025-09-16,True,monthly,Sibal-Sama,low
2906,1,Transportation Payment,transportation,7728.45,2024-06-06,True,weekly,Patla PLC,critical
2907,33,Internet Payment,internet,2864.35,2025-10-28,False,,Konda PLC,high
2908,27,Maintenance Payment,maintenance,6066.28,2025-01-24,False,,Sankar LLC,high
2909,47,Electricity Payment,electricity,25688.13,2025-10-25,False,,Goyal PLC,high
2910,18,Employee welfare Payment,employee welfare,23737.27,2025-01-30,False,,Sachdeva-Sane,low
2911,32,Transportation Payment,transportation,36866.64,2024-09-30,True,quarterly,Dani and Sons,medium
2912,28,Rent Payment,rent,451330.22,2025-10-23,False,,"Mukhopadhyay, Singhal and Patel",low
2913,15,Internet Payment,internet,32906.42,2024-12-15,True,daily,Mukherjee-Sarkar,medium
2914,40,Raw materials Payment,raw materials,480792.09,2024-07-14,False,,Minhas-Yogi,medium
2915,14,Transportation Payment,transportation,44924.97,2024-07-13,False,,Kadakia Ltd,high
2916,45,Internet Payment,internet,27669.52,2024-04-26,False,,Bora LLC,low
2917,12,Employee welfare Payment,employee welfare,32177.98,2024-06-06,False,,Konda-Mittal,low
2918,13,Employee welfare Payment,employee welfare,8985.13,2025-06-20,False,,Dhillon-Grover,low
2919,26,Software Payment,software,47576.19,2025-05-05,False,,Gupta-Taneja,critical
2920,13,Maintenance Payment,maintenance,15882.56,2026-02-04,False,,"Naidu, Narula and Guha",low
2921,36,Internet Payment,internet,14104.48,2025-09-13,False,,Bajaj-Chana,critical
2922,24,Electricity Payment,electricity,44047.53,2024-08-01,True,weekly,Chaudhuri-Shanker,low
2923,9,Maintenance Payment,maintenance,18489.49,2024-07-29,True,weekly,Badal Inc,critical
2924,43,Raw materials Payment,raw materials,329060.47,2025-03-19,True,daily,"Roy, Pradhan and Sankaran",medium
2925,9,Employee welfare Payment,employee welfare,54442.56,2026-03-21,False,,Chaudhary-Mohanty,low
2926,40,Raw materials Payment,raw materials,62490.82,2026-01-04,True,quarterly,"Buch, Bhatnagar and Mital",critical
2927,46,Internet Payment,internet,25972.65,2024-11-18,False,,Sankar-Bal,critical
2928,28,Maintenance Payment,maintenance,49164.69,2025-01-21,False,,"Bhardwaj, Venkatesh and Dutta",medium
2929,14,Transportation Payment,transportation,40701.25,2024-06-06,True,quarterly,"Dara, Issac and Shankar",high
2930,23,Software Payment,software,30643.67,2025-09-08,True,weekly,"Chopra, Bhagat and Ghosh",low
2931,40,Employee welfare Payment,employee welfare,27756.55,2025-02-23,True,weekly,Rattan Inc,medium
2932,38,Rent Payment,rent,66563.45,2025-01-11,True,weekly,"Warrior, Nagy and Parmar",medium
2933,23,Warehouse Payment,warehouse,493944.66,2025-05-05,True,monthly,Oza-Tripathi,critical
2934,39,Electricity Payment,electricity,17419.85,2024-05-14,False,,Chanda PLC,critical
2935,20,Raw materials Payment,raw materials,458616.69,2024-05-03,True,quarterly,Hayer-Rastogi,medium
2936,48,Warehouse Payment,warehouse,210483.85,2024-11-20,False,,Oommen Ltd,high
2937,29,Internet Payment,internet,29112.09,2025-02-17,False,,"Oak, Swaminathan and Narula",high
2938,5,Rent Payment,rent,186235.36,2024-12-28,True,weekly,Naidu Ltd,critical
2939,1,Internet Payment,internet,31388.28,2025-01-04,True,weekly,Banerjee Inc,medium
2940,9,Raw materials Payment,raw materials,210630.25,2025-04-18,True,weekly,Subramanian and Sons,low
2941,47,Warehouse Payment,warehouse,162427.26,2026-03-04,True,monthly,Nazareth-Kannan,low
2942,41,Software Payment,software,31027.72,2026-03-06,True,quarterly,"Barad, Devi and Kar",critical
2943,22,Tax Payment,tax,19762.39,2024-12-16,True,quarterly,"Sama, Kade and Chopra",medium
2944,44,Transportation Payment,transportation,43010.82,2024-04-19,True,daily,"Baria, Shah and Hans",low
2945,31,Software Payment,software,16048.17,2025-10-11,False,,Basu-Kala,medium
2946,9,Maintenance Payment,maintenance,11454.64,2025-03-31,False,,Pradhan and Sons,low
2947,2,Maintenance Payment,maintenance,5127.81,2024-09-12,False,,Tandon-Padmanabhan,critical
2948,25,Employee welfare Payment,employee welfare,54532.11,2025-09-26,False,,Srinivas-Balay,high
2949,30,Maintenance Payment,maintenance,7338.28,2025-12-06,False,,"Brahmbhatt, Kulkarni and Parikh",low
2950,34,Software Payment,software,25943.15,2025-01-08,True,weekly,"Patel, Edwin and Bajwa",critical
2951,25,Fuel Payment,fuel,21260.34,2025-03-21,True,quarterly,Pandya-Shenoy,critical
2952,27,Rent Payment,rent,158422.73,2026-02-18,True,monthly,Aggarwal-Deol,high
2953,28,Rent Payment,rent,104483.58,2025-05-24,False,,"Kumar, Menon and Venkataraman",high
2954,21,Transportation Payment,transportation,5047.12,2026-02-05,True,quarterly,Rai Group,medium
2955,16,Transportation Payment,transportation,4416.2,2024-12-20,False,,Chada-Raju,low
2956,23,Warehouse Payment,warehouse,475378.34,2026-03-04,True,daily,"Grover, Palla and Sagar",critical
2957,30,Rent Payment,rent,97445.15,2025-06-05,False,,Korpal Group,low
2958,16,Raw materials Payment,raw materials,339997.03,2024-10-21,False,,"Kalla, Chauhan and Nori",critical
2959,37,Warehouse Payment,warehouse,165108.96,2024-04-29,False,,Palla Group,medium
2960,49,Tax Payment,tax,41286.95,2025-10-08,True,quarterly,Walia LLC,low
2961,24,Software Payment,software,57575.65,2026-03-16,False,,Kuruvilla-Murty,low
2962,3,Internet Payment,internet,84070.75,2026-03-13,True,daily,"Sarin, Savant and Vig",critical
2963,45,Fuel Payment,fuel,36481.42,2024-05-29,False,,Nath-Chad,medium
2964,1,Electricity Payment,electricity,22470.48,2025-06-19,True,monthly,Manda Ltd,critical
2965,46,Employee welfare Payment,employee welfare,4812.18,2025-03-11,True,quarterly,Gopal Inc,low
2966,34,Warehouse Payment,warehouse,217957.38,2024-08-26,True,weekly,Bava PLC,high
2967,6,Maintenance Payment,maintenance,14447.56,2025-10-10,True,quarterly,Char LLC,low
2968,36,Raw materials Payment,raw materials,120276.38,2025-04-16,False,,"Garde, Raghavan and Varma",critical
2969,23,Employee welfare Payment,employee welfare,15258.89,2025-01-05,True,daily,Sachdev PLC,high
2970,3,Electricity Payment,electricity,9504.1,2024-07-21,False,,Toor LLC,high
2971,32,Fuel Payment,fuel,24315.16,2024-05-15,False,,Krishna-Aurora,high
2972,32,Warehouse Payment,warehouse,200421.65,2024-09-08,True,monthly,Kunda-Seth,medium
2973,18,Tax Payment,tax,48592.36,2025-06-05,False,,Nori LLC,medium
2974,15,Software Payment,software,11985.92,2024-08-09,False,,Karan PLC,medium
2975,5,Employee welfare Payment,employee welfare,47824.21,2024-04-27,True,weekly,Swamy-Ramakrishnan,low
2976,1,Employee welfare Payment,employee welfare,11098.5,2026-01-02,True,weekly,Gade-Shanker,critical
2977,28,Transportation Payment,transportation,28055.59,2024-10-01,True,daily,Kade Group,medium
