vendor_payment_id,business_id,vendor_name,payment_amount,due_date,payment_date,delay_days,criticality_level,vendor_category,payment_status
2668,36,Khosla and Sons,831793.67,2024-08-06,2024-08-03,0,low,software,paid
2669,42,Basak PLC,229606.68,2026-03-15,,9,medium,machinery,overdue
2670,37,Uppal LLC,115536.83,2026-03-21,2026-03-21,0,medium,logistics,paid
2671,41,Roy-Ranganathan,697587.64,2025-01-30,,43,high,machinery,overdue
2672,32,Handa-Deshpande,781585.79,2024-06-07,,23,critical,electricity,overdue
2673,29,"Dada, Bajwa and Agarwal",542503.21,2025-11-15,2025-11-13,0,critical,electricity,paid
2674,34,Ranganathan-Lala,165775.54,2025-06-19,,3,critical,machinery,overdue
2675,2,"Arora, Dua and Gola",254967.31,2025-01-02,,0,high,packaging,pending
2676,49,"Krishnamurthy, Khalsa and Barad",787813.69,2025-05-07,,18,critical,internet,overdue
2677,29,Murthy Group,178089.54,2025-08-23,,42,medium,logistics,overdue
2678,50,Verma-Sharma,685642.92,2024-12-24,,0,critical,electricity,pending
2679,21,"Bera, Kanda and Verma",360972.24,2025-07-13,,12,critical,software,overdue
2680,35,"Seshadri, Cheema and Malhotra",731212.63,2024-12-14,,2,low,machinery,overdue
2681,7,"D’Alia, Rout and Sami",472812.25,2025-08-28,,40,high,internet,overdue
2682,2,"Kurian, Mittal and Gade",84240.92,2025-05-27,2025-05-22,0,high,electricity,paid
2683,30,"Mutti, Swamy and Goyal",207676.9,2025-02-17,,27,high,packaging,overdue
2684,24,"Chopra, Saraf and Jayaraman",224557.16,2024-07-09,,0,medium,logistics,pending
2685,3,Gole Inc,984086.09,2025-06-01,,0,medium,software,pending
2686,20,"Deo, Sunder and Shukla",818033.69,2024-11-17,,0,critical,packaging,pending
2687,33,Chawla-Tak,500657.14,2025-05-09,2025-06-25,47,high,logistics,paid
2688,11,"Issac, Goda and Koshy",967959.6,2024-11-28,,39,high,machinery,overdue
2689,24,Bose Group,362244.82,2024-04-30,2024-05-12,12,medium,machinery,paid
2690,16,Sankaran-Kibe,336556.22,2025-06-27,,18,medium,maintenance,overdue
2691,29,Dave LLC,786871.0,2025-09-25,,0,high,machinery,pending
2692,20,Ghose Ltd,333840.92,2026-03-19,,0,high,maintenance,pending
2693,24,Taneja PLC,603188.76,2024-05-31,2024-05-29,0,critical,raw materials,paid
2694,38,Arora-Ranganathan,157339.83,2024-05-26,,0,medium,software,pending
2695,10,Raman-Bawa,853941.15,2025-11-21,,0,critical,machinery,pending
2696,4,"Patel, Garde and Nagy",271813.9,2024-07-24,2024-07-24,0,low,packaging,paid
2697,32,"Bandi, Hayer and Barman",566553.3,2025-02-07,,16,low,packaging,overdue
2698,35,Bansal-Gill,361546.79,2026-04-02,,11,critical,electricity,overdue
2699,33,"Sandhu, Ratta and Sandal",552772.53,2024-09-17,,0,low,packaging,pending
2700,20,Sibal-Madan,202601.42,2025-04-12,2025-04-13,1,medium,internet,paid
2701,47,"Garg, Amble and Mander",455493.41,2025-06-02,,0,critical,logistics,pending
2702,2,Nori-Sen,708519.34,2024-04-17,,29,medium,machinery,overdue
2703,38,Ganguly LLC,459981.89,2024-04-25,,32,critical,packaging,overdue
2704,27,"Issac, Raja and Jhaveri",312191.59,2024-09-15,2024-10-15,30,low,internet,paid
2705,10,Sem-Pingle,56398.88,2025-01-24,,35,medium,machinery,overdue
2706,24,"Dewan, Naik and Narula",178021.63,2025-08-17,2025-08-16,0,low,software,paid
2707,27,Barad Inc,81902.24,2024-11-20,,10,critical,electricity,overdue
2708,19,Balan and Sons,136113.11,2025-11-24,2025-11-24,0,critical,internet,paid
2709,3,"Bahri, Virk and Karan",46138.81,2024-09-22,,28,critical,raw materials,overdue
2710,9,"Kanda, Bhardwaj and Murty",417971.14,2026-03-14,,1,medium,packaging,overdue
2711,2,"Wali, Cheema and Kale",21268.27,2025-05-11,,60,critical,internet,overdue
2712,13,Vohra Group,616001.26,2026-01-24,2026-01-25,1,low,raw materials,paid
2713,6,Oza-Gola,584456.84,2024-05-28,,16,critical,software,overdue
2714,40,Goswami-Kashyap,665551.01,2024-10-02,,26,critical,machinery,overdue
2715,23,"Kant, Bajaj and Mittal",820399.13,2025-03-11,2025-03-23,12,medium,machinery,paid
2716,40,Rajagopal Ltd,157060.19,2024-09-09,,42,low,machinery,overdue
2717,41,Lanka-Bansal,494099.93,2024-06-30,,59,high,machinery,overdue
2718,15,Sachdev PLC,405606.67,2024-12-14,,43,medium,electricity,overdue
2719,30,Bedi Inc,87333.45,2025-06-20,,0,medium,software,pending
2720,15,"Gandhi, Bumb and Dugar",764703.64,2024-09-21,,13,low,machinery,overdue
2721,32,Rai Ltd,85515.29,2024-10-04,2024-10-14,10,medium,electricity,paid
2722,11,Kunda Group,231221.89,2024-08-25,,30,low,software,overdue
2723,17,Chaudhari-Rau,259257.01,2025-07-04,,0,low,electricity,pending
2724,8,Din-Merchant,522921.35,2025-01-22,,46,critical,logistics,overdue
2725,2,Badami-Sidhu,658749.06,2024-05-01,,0,low,logistics,pending
2726,9,Palla and Sons,445146.79,2024-05-08,,0,high,software,pending
2727,6,Bora Group,730701.36,2026-02-18,2026-03-05,15,high,electricity,paid
2728,28,"Reddy, Morar and Yohannan",538860.16,2025-07-12,,10,low,packaging,overdue
2729,35,Patel-Oommen,862959.8,2025-07-13,,0,medium,maintenance,pending
2730,42,"Sood, Khanna and Sethi",260998.52,2024-11-01,2024-11-10,9,medium,logistics,paid
2731,46,Nanda-Solanki,446987.83,2026-03-06,,0,critical,electricity,pending
2732,19,Basu-Taneja,511248.07,2025-04-10,,0,critical,packaging,pending
2733,12,"Kata, Hans and Sunder",214294.56,2025-12-19,,0,critical,raw materials,pending
2734,17,Dutt LLC,461731.67,2024-09-05,2024-08-31,0,critical,packaging,paid
2735,4,"Chada, Ray and Mital",687337.91,2026-03-28,,0,low,machinery,pending
2736,30,Contractor Inc,902383.17,2024-11-30,,0,low,logistics,pending
2737,20,Pau Inc,92495.93,2025-12-05,,17,critical,electricity,overdue
2738,7,"Shere, Sampath and Tata",776390.75,2024-11-02,2024-10-30,0,high,raw materials,paid
2739,42,Sawhney LLC,613828.04,2025-12-19,,0,critical,maintenance,pending
2740,21,"Biswas, Om and Tak",303016.33,2025-01-31,,0,high,logistics,pending
2741,27,Gade and Sons,104371.09,2024-12-02,,0,high,software,pending
2742,42,"Patel, Narayan and Nayar",401104.01,2024-10-12,,17,critical,software,overdue
2743,32,Krish-Butala,813979.02,2025-01-01,2025-01-02,1,high,raw materials,paid
2744,45,Nair-Borah,191097.87,2024-04-20,,0,high,internet,pending
2745,19,"Bhagat, Krish and Sharaf",778548.83,2024-07-25,,23,medium,maintenance,overdue
2746,21,Gulati Group,577794.96,2025-09-16,2025-09-14,0,low,electricity,paid
2747,5,Puri Group,642219.92,2024-10-06,,48,medium,maintenance,overdue
2748,6,Dayal-Char,75857.65,2025-01-26,,5,medium,internet,overdue
2749,28,Dyal-Garde,875909.43,2024-07-07,,28,critical,machinery,overdue
2750,2,Pant-Mistry,853522.71,2025-07-23,,0,low,internet,pending
2751,16,"Bala, Bora and Amble",483470.56,2025-04-25,,0,critical,electricity,pending
2752,10,Doctor Inc,567870.93,2025-05-22,,22,low,raw materials,overdue
2753,48,"Tara, Agarwal and Sarma",844523.46,2024-09-23,,30,critical,logistics,overdue
2754,28,Narayanan and Sons,453268.16,2024-11-28,2024-11-23,0,critical,software,paid
2755,35,"Varkey, Kaul and Grover",211025.46,2025-09-14,,6,low,maintenance,overdue
2756,28,Datta Group,525592.92,2024-04-14,2024-04-12,0,critical,machinery,paid
2757,21,Bose Group,549650.71,2025-12-27,2025-12-25,0,low,electricity,paid
2758,2,Bumb-Kadakia,767135.11,2025-11-17,,14,medium,raw materials,overdue
2759,24,Sibal-Garg,474762.81,2024-06-14,,0,critical,maintenance,pending
2760,26,Agrawal and Sons,462442.5,2025-03-01,,6,medium,logistics,overdue
2761,42,Agarwal and Sons,837605.71,2024-06-29,,22,high,raw materials,overdue
2762,24,Borde-Balasubramanian,754900.53,2026-01-17,2026-01-30,13,high,maintenance,paid
2763,42,"Majumdar, Grewal and Mane",808960.45,2024-08-20,2024-08-16,0,high,raw materials,paid
2764,12,Dugar-Kata,994414.36,2025-11-06,,0,high,logistics,pending
2765,7,Balay-Jaggi,241776.46,2025-01-09,,50,low,logistics,overdue
2766,10,"Dhawan, Raju and Bhavsar",895818.45,2025-01-17,2025-01-17,0,critical,machinery,paid
2767,11,"Grewal, Zacharia and Iyer",547983.66,2024-05-02,,18,critical,electricity,overdue
2768,26,Kala Group,939190.55,2024-05-23,2024-05-20,0,high,packaging,paid
2769,42,"Kaul, Bava and Koshy",670278.76,2024-05-05,,40,low,raw materials,overdue
2770,35,Sodhi Group,111486.87,2024-10-07,2024-10-03,0,low,packaging,paid
2771,26,Seth Group,157242.39,2024-04-14,,2,high,maintenance,overdue
2772,35,Raval-Lala,195100.17,2025-04-02,,0,low,internet,pending
2773,40,Modi and Sons,288504.9,2025-09-23,2025-10-08,15,critical,internet,paid
2774,11,"Arya, Murthy and Comar",759042.72,2025-01-06,,52,low,machinery,overdue
2775,29,Manda-Modi,783414.21,2024-08-28,,22,high,maintenance,overdue
2776,44,"Patla, Halder and Vohra",610788.76,2025-11-23,2026-01-16,54,low,machinery,paid
2777,12,Mitra-Sheth,282502.13,2024-07-05,2024-07-04,0,low,raw materials,paid
2778,43,Manda PLC,491327.86,2024-09-09,2024-09-06,0,high,electricity,paid
2779,40,"Dhar, Mital and Morar",343739.38,2025-01-25,,0,low,software,pending
2780,5,Panchal-Bahri,931337.13,2024-11-01,,32,low,machinery,overdue
2781,26,Palla Ltd,494654.84,2025-12-12,2025-12-18,6,high,internet,paid
2782,30,Sastry-Bail,959377.31,2025-05-13,2025-06-17,35,medium,machinery,paid
2783,29,"Edwin, Bala and Seshadri",31977.64,2025-08-29,2025-08-29,0,low,raw materials,paid
2784,26,Vyas-Mistry,375181.13,2026-02-18,,23,low,raw materials,overdue
2785,2,"Mistry, Chad and Tara",912500.49,2025-06-27,,0,medium,maintenance,pending
2786,44,Rajan Ltd,56801.26,2024-05-13,,0,high,internet,pending
2787,42,Chaudhry-Khatri,145923.62,2024-05-21,,0,high,logistics,pending
2788,29,"Padmanabhan, Venkataraman and Grewal",922125.25,2024-12-28,,8,critical,internet,overdue
2789,23,Subramaniam Ltd,808054.1,2025-02-03,,0,low,internet,pending
2790,28,"Chada, Chaudry and Gill",929237.55,2024-06-24,,0,critical,logistics,pending
2791,3,Vyas-Deep,146564.77,2026-01-12,,56,critical,machinery,overdue
2792,36,Krishnan Inc,622230.04,2025-10-09,2025-10-24,15,critical,maintenance,paid
2793,21,"Kalita, Keer and Malhotra",636945.19,2024-07-18,,4,low,packaging,overdue
2794,16,Yadav-Shukla,539367.55,2025-04-02,,0,critical,electricity,pending
2795,36,Mohanty-Bail,568821.45,2025-03-15,,0,low,raw materials,pending
2796,25,"Parsa, Sibal and Pall",262890.41,2024-09-21,2024-09-18,0,low,machinery,paid
2797,22,"Kant, Varty and Bakshi",278436.56,2024-04-10,2024-04-09,0,low,electricity,paid
2798,29,Dey-Naik,907443.36,2026-03-17,2026-03-28,11,critical,internet,paid
2799,8,Bassi Group,383634.75,2024-11-03,,25,low,packaging,overdue
2800,7,"Batta, Koshy and Dugar",29397.37,2025-01-08,2025-01-06,0,high,machinery,paid
2801,27,Pai-Atwal,419708.22,2024-08-21,,5,medium,electricity,overdue
2802,35,"Saha, Chander and Bose",162351.49,2025-07-20,2025-07-15,0,low,internet,paid
2803,28,Lanka Inc,25158.44,2025-04-13,,19,low,packaging,overdue
2804,13,Shenoy Group,358540.67,2025-04-02,,18,critical,maintenance,overdue
2805,35,Brar-Rao,528235.56,2024-04-27,2024-04-25,0,critical,software,paid
2806,25,Morar LLC,941167.65,2024-10-21,,0,high,packaging,pending
2807,4,Khurana-Dube,460413.61,2025-03-03,2025-03-08,5,low,electricity,paid
2808,10,"Suri, Datta and Sridhar",268540.73,2025-08-07,2025-08-03,0,high,packaging,paid
2809,6,"Kapadia, Tank and Bala",254601.27,2024-10-30,,0,critical,machinery,pending
2810,8,Desai-Chokshi,421951.2,2025-10-30,2025-11-11,12,medium,raw materials,paid
2811,16,Bala-Mishra,304607.89,2025-10-25,2025-11-16,22,low,software,paid
2812,6,Dar-Bhardwaj,706967.56,2025-01-29,,0,critical,electricity,pending
2813,3,Bhardwaj-Mander,761210.38,2026-01-19,2026-02-27,39,low,internet,paid
2814,18,"Kohli, Ghose and Dora",639023.55,2024-12-15,,0,critical,raw materials,pending
2815,13,Baral-Arora,381935.49,2026-02-18,,0,high,internet,pending
2816,42,"Batta, Sarraf and Wali",508690.96,2025-01-10,,24,medium,machinery,overdue
2817,31,Sarraf Ltd,386366.3,2025-07-04,,14,low,electricity,overdue
2818,46,"Subramaniam, Suri and Das",447818.01,2025-03-15,2025-03-24,9,critical,logistics,paid
2819,44,Basu-Sandal,978077.49,2024-05-22,2024-06-14,23,low,internet,paid
2820,21,"Golla, Shetty and Gara",984911.07,2025-11-08,,50,critical,electricity,overdue
2821,23,Ganesh-Shetty,831316.92,2025-02-27,2025-02-23,0,low,machinery,paid
2822,44,"Comar, Ranganathan and Sarma",81307.46,2025-02-23,,0,medium,machinery,pending
2823,1,"Lad, Mandal and Virk",181638.07,2024-11-19,,31,critical,packaging,overdue
2824,38,Narula-Mody,6784.98,2025-05-01,,0,high,maintenance,pending
2825,10,"Pant, Tara and Bumb",971137.48,2025-08-28,2025-08-23,0,high,machinery,paid
2826,28,Andra PLC,468731.02,2025-10-20,,0,medium,raw materials,pending
2827,5,"Mander, Bhargava and Saini",835016.8,2024-09-09,2024-09-07,0,high,packaging,paid
2828,22,Nadig Ltd,279794.9,2025-04-20,,12,high,packaging,overdue
2829,50,Puri-Karpe,536918.54,2024-09-19,2024-09-14,0,low,raw materials,paid
2830,20,Sahota Group,83060.3,2025-10-10,,60,critical,internet,overdue
2831,44,Prasad Group,663482.52,2024-08-25,,36,low,raw materials,overdue
2832,49,Dutta-Prakash,655744.13,2025-05-16,,0,critical,machinery,pending
2833,20,"Maharaj, Prabhu and Doshi",300724.21,2025-11-24,,37,critical,logistics,overdue
2834,21,Bal-Chacko,617739.34,2024-09-16,,0,high,raw materials,pending
2835,22,Toor and Sons,662584.66,2024-05-17,,52,low,internet,overdue
2836,18,Basu Inc,952130.81,2024-12-22,,0,high,internet,pending
2837,10,"Om, Kant and Mishra",526029.01,2026-03-02,,0,medium,internet,pending
2838,1,"Jani, Taneja and Suri",598022.75,2024-07-16,2024-07-12,0,low,machinery,paid
2839,8,Subramanian Ltd,122627.68,2025-06-11,,0,low,raw materials,pending
2840,1,Purohit-Kota,568043.28,2026-04-08,,31,critical,raw materials,overdue
2841,11,Gandhi PLC,991766.3,2025-09-14,,0,medium,electricity,pending
2842,26,"Kothari, Chokshi and Sidhu",507283.38,2024-10-04,,0,critical,internet,pending
2843,13,Hari PLC,257687.77,2025-01-04,,0,medium,maintenance,pending
2844,43,Bhattacharyya-Boase,138613.68,2025-07-28,,39,critical,maintenance,overdue
2845,12,Bahri Inc,805903.29,2026-02-17,,4,low,logistics,overdue
2846,49,Atwal-Jaggi,516863.03,2025-09-16,,0,critical,logistics,pending
2847,16,Seth-Deshpande,268196.9,2025-06-20,,36,critical,logistics,overdue
2848,29,Wable Ltd,316960.46,2026-01-23,,0,low,electricity,pending
2849,11,Chana-Menon,333928.08,2025-05-24,,53,critical,software,overdue
2850,25,"Arya, Shenoy and Vaidya",385456.68,2024-10-30,,39,high,internet,overdue
2851,46,Vyas PLC,808780.42,2025-05-19,2025-05-18,0,high,machinery,paid
2852,44,"Tandon, Subramanian and Mallick",442210.29,2024-05-14,,50,low,raw materials,overdue
2853,17,Mani-Prabhakar,770647.68,2026-02-26,,0,high,logistics,pending
2854,48,"Bala, Sen and Nagarajan",768777.28,2025-02-16,,0,medium,maintenance,pending
2855,45,"Mitter, Keer and Loke",399481.56,2025-07-31,,0,critical,internet,pending
2856,22,"Kapur, More and Andra",450642.69,2024-09-08,,17,low,logistics,overdue
2857,40,"Singh, Raval and Bali",165136.96,2026-03-09,,48,high,machinery,overdue
2858,35,Sethi-Kade,734400.58,2025-02-16,2025-02-12,0,low,maintenance,paid
2859,24,Andra-Konda,994981.01,2024-08-29,,0,low,software,pending
2860,46,Deo-Dada,77710.75,2026-01-02,,0,high,packaging,pending
2861,12,Dewan-Luthra,702238.63,2025-07-24,,10,medium,packaging,overdue
2862,41,Sidhu-Gara,224017.19,2025-07-12,2025-07-12,0,medium,maintenance,paid
2863,1,Pillai Ltd,842731.69,2024-05-18,,43,critical,logistics,overdue
2864,44,Sandhu-Mukherjee,781663.42,2025-06-04,,0,medium,raw materials,pending
2865,14,"Dhawan, Barad and Dugar",18978.02,2025-10-21,,8,medium,raw materials,overdue
2866,48,"Roy, Bera and Khalsa",762037.37,2025-06-23,,0,critical,packaging,pending
2867,25,Deshmukh LLC,236395.39,2025-09-21,,6,high,raw materials,overdue
2868,10,"Kunda, Bala and Saraf",449464.69,2024-07-19,,0,high,packaging,pending
2869,50,Mohan and Sons,266663.29,2025-05-27,2025-06-05,9,high,packaging,paid
2870,6,Rai and Sons,212771.88,2025-02-06,,1,high,internet,overdue
2871,13,"Seshadri, Mukherjee and Mahal",544211.63,2024-07-11,,0,medium,logistics,pending
2872,11,Kala-Arora,939319.13,2025-12-15,,0,low,raw materials,pending
2873,24,"Dey, Batta and Dhingra",593626.75,2024-04-10,,25,critical,machinery,overdue
2874,4,Mane Group,538290.42,2025-01-09,,0,medium,electricity,pending
2875,36,Narang-Dhaliwal,564623.65,2024-08-24,2024-08-23,0,high,packaging,paid
2876,50,Vig-Bhasin,382908.9,2024-07-01,2024-06-29,0,low,software,paid
2877,1,Krishnamurthy and Sons,25060.66,2025-04-20,2025-04-15,0,medium,software,paid
2878,39,Lal and Sons,408195.03,2024-06-03,2024-06-01,0,low,software,paid
2879,10,Basak-Borra,943412.79,2025-02-03,,0,medium,maintenance,pending
2880,19,Konda-Basu,297080.86,2024-12-23,,3,low,maintenance,overdue
2881,38,Rau-Ramakrishnan,59213.25,2024-12-11,,60,high,software,overdue
2882,38,Dyal-Lalla,602933.92,2025-12-11,,19,low,raw materials,overdue
2883,27,Bedi-Varughese,496177.95,2025-12-22,,0,high,electricity,pending
2884,38,"Buch, Kapur and Bava",349347.12,2024-04-28,,0,critical,machinery,pending
2885,6,"Vyas, Narain and Atwal",696529.05,2024-06-27,,22,low,electricity,overdue
2886,28,"Suri, Chhabra and Mittal",119264.64,2024-04-15,,0,critical,software,pending
2887,20,Mammen Group,36529.69,2024-12-23,,0,high,internet,pending
2888,32,"Narasimhan, Radhakrishnan and Gole",951113.25,2024-09-28,,54,high,logistics,overdue
2889,5,"Kumar, Comar and Zachariah",684967.66,2025-10-29,2025-10-25,0,critical,electricity,paid
2890,39,"Hora, Desai and Walia",471633.46,2024-08-24,,0,low,internet,pending
2891,50,Oak-Upadhyay,712233.13,2026-04-03,,0,medium,packaging,pending
2892,7,"Mutti, Dada and Sood",93734.02,2026-02-20,,0,critical,electricity,pending
2893,1,Mitter-Krishnan,881404.55,2025-06-03,,25,medium,software,overdue
2894,25,Prasad-Mohanty,515479.79,2024-06-20,,20,medium,software,overdue
2895,38,Prabhu-Tiwari,613557.9,2025-09-15,,0,medium,packaging,pending
2896,48,Setty LLC,352673.86,2024-08-25,,0,high,internet,pending
2897,3,Master Ltd,44714.76,2025-07-09,,0,low,software,pending
2898,3,"Shenoy, Bora and Tandon",810405.19,2025-01-10,2025-02-19,40,high,machinery,paid
2899,9,"Mander, Saraf and Ramachandran",291465.59,2024-07-12,,21,medium,logistics,overdue
2900,2,Swamy-Arya,695965.05,2025-11-04,,0,critical,packaging,pending
2901,4,Vohra-Dara,376420.63,2025-01-09,,0,high,maintenance,pending
2902,34,Datta-Singh,695272.53,2025-05-14,,0,high,maintenance,pending
2903,18,Dani-Badami,690652.29,2026-03-30,2026-04-13,14,high,raw materials,paid
2904,48,"Khurana, Barad and Sehgal",630523.26,2025-01-01,,0,medium,raw materials,pending
2905,39,"Mane, Subramaniam and Pandey",130502.37,2024-12-08,2024-12-04,0,low,maintenance,paid
2906,23,Patla-Dara,229981.58,2025-06-21,2025-06-16,0,high,electricity,paid
2907,34,Sabharwal-Mahal,342700.22,2025-11-08,2025-12-18,40,high,electricity,paid
2908,16,Mukhopadhyay Inc,533076.73,2025-08-30,,0,low,packaging,pending
2909,42,"Mishra, Bains and Bandi",752525.2,2025-09-14,2025-09-21,7,medium,electricity,paid
2910,25,Salvi Group,672394.04,2026-03-13,,42,medium,maintenance,overdue
2911,37,"Sarna, Yohannan and Som",356260.31,2024-08-11,2024-08-07,0,critical,raw materials,paid
2912,29,Dalal and Sons,750197.38,2026-01-02,,0,critical,machinery,pending
2913,27,"Kadakia, Wason and Jhaveri",239872.32,2026-01-10,,0,critical,packaging,pending
2914,12,Kapur PLC,702668.23,2024-06-04,,0,medium,electricity,pending
2915,11,Brar-Kaur,45085.43,2024-11-02,2024-11-18,16,high,electricity,paid
2916,19,Pall and Sons,6082.45,2024-08-26,2024-08-22,0,low,internet,paid
2917,4,"Dada, Bhatti and Kade",882410.86,2025-06-19,,19,critical,maintenance,overdue
2918,22,"Loke, Bava and Taneja",332291.59,2025-06-07,,12,low,packaging,overdue
2919,36,"Walla, Bhattacharyya and Bose",632734.12,2025-10-01,,18,medium,maintenance,overdue
2920,25,Chaudhry-Tara,235593.12,2024-11-13,,32,medium,internet,overdue
2921,10,Ganesan Group,795732.2,2024-10-29,2024-10-26,0,medium,software,paid
2922,12,Ganguly Ltd,658762.36,2025-07-16,,0,critical,electricity,pending
2923,7,Tiwari Ltd,233065.13,2026-03-23,,0,high,electricity,pending
2924,42,Brar PLC,323895.84,2025-08-24,2025-08-22,0,low,electricity,paid
2925,34,Thakur Ltd,302505.83,2026-03-08,2026-04-17,40,medium,logistics,paid
2926,7,Karnik Inc,182641.45,2026-04-08,,0,high,packaging,pending
2927,26,"Puri, Chahal and Narang",499332.77,2026-03-28,2026-03-31,3,medium,logistics,paid
2928,48,Dube-Yadav,739476.38,2025-09-24,2025-10-05,11,low,machinery,paid
2929,5,Aurora-Toor,602763.13,2025-01-07,2025-01-13,6,high,electricity,paid
2930,36,Sandhu and Sons,281155.46,2024-08-19,,0,medium,maintenance,pending
2931,11,"Gulati, Toor and Deo",293728.86,2024-05-01,,0,high,maintenance,pending
