invoice_id,business_id,customer_id,invoice_number,customer_name,invoice_amount,invoice_date,due_date,actual_payment_date,delay_days,invoice_status,customer_location,customer_type,payment_terms,customer_risk_score,invoice_category
8518,30,81,INV-18518,Deep-Sanghvi,606067.36,2025-05-08,2025-05-23,2025-07-30,68,paid,Bhusawal,distributor,Net 15,high,wholesale order
8519,13,232,INV-18519,Raj-Sahota,420388.58,2025-08-22,2025-10-21,,171,overdue,Buxar,wholesaler,Net 60,medium,retail order
8520,17,315,INV-18520,"Sandal, Kale and Hegde",371927.77,2026-04-05,2026-05-05,,2,overdue,Purnia,retailer,Net 30,low,raw materials
8521,11,22,INV-18521,Manda Group,414788.03,2025-09-04,2025-10-19,,173,overdue,Visakhapatnam,distributor,Net 45,low,export order
8522,45,331,INV-18522,"Raghavan, Sibal and Karan",390042.82,2025-05-04,2025-06-03,,311,overdue,Saharsa,distributor,Net 30,high,retail order
8523,4,256,INV-18523,Dara LLC,372257.57,2025-08-14,2025-09-28,2025-08-26,0,paid,Chapra,distributor,Net 45,low,raw materials
8524,16,128,INV-18524,"Khanna, Sodhi and Ram",442469.14,2025-05-15,2025-06-14,,300,overdue,Bikaner,local shop,Net 30,medium,raw materials
8525,41,485,INV-18525,Thaker-Nori,713986.84,2025-12-21,2026-01-05,,0,pending,Kanpur,wholesaler,Net 15,high,export order
8526,40,450,INV-18526,Dewan Inc,585006.25,2026-01-25,2026-03-26,,0,pending,Ramagundam,wholesaler,Net 60,high,export order
8527,37,100,INV-18527,Sethi-Datta,698535.98,2025-12-02,2026-01-31,,0,pending,Pondicherry,local shop,Net 60,low,wholesale order
8528,25,205,INV-18528,Tata-Karnik,28948.45,2026-03-26,2026-04-25,,18,overdue,Udaipur,wholesaler,Net 30,low,raw materials
8529,39,484,INV-18529,Dhingra-Wagle,845926.84,2025-07-21,2025-09-19,,203,overdue,Rajahmundry,local shop,Net 60,medium,wholesale order
8530,23,303,INV-18530,"D’Alia, Sen and Chadha",462311.02,2026-01-12,2026-02-11,,0,pending,Thrissur,local shop,Net 30,medium,export order
8531,3,336,INV-18531,"Parsa, Prabhu and Doshi",606820.75,2026-03-14,2026-04-13,,0,pending,Haldia,local shop,Net 30,low,wholesale order
8532,20,205,INV-18532,Tata-Karnik,733364.45,2026-03-04,2026-04-03,,0,pending,Udaipur,wholesaler,Net 30,low,retail order
8533,7,189,INV-18533,"Bala, Ghose and Subramaniam",202053.94,2025-12-17,2026-01-01,,99,overdue,Kolkata,wholesaler,Net 15,high,raw materials
8534,23,472,INV-18534,Dube-Som,76949.02,2025-04-18,2025-05-18,2025-06-17,30,paid,Bhubaneswar,local shop,Net 30,medium,raw materials
8535,40,396,INV-18535,Brahmbhatt-Dey,932675.51,2025-10-20,2025-12-04,,0,pending,Nangloi Jat,retailer,Net 45,high,retail order
8536,44,499,INV-18536,Kanda-Varty,103028.22,2026-02-06,2026-04-07,,3,overdue,Bettiah,retailer,Net 60,high,wholesale order
8537,40,159,INV-18537,"Deshpande, Prabhakar and Ranganathan",258418.03,2026-02-21,2026-03-08,2026-02-22,0,paid,Ahmednagar,local shop,Net 15,low,raw materials
8538,24,318,INV-18538,"Bawa, Rai and Chaudhuri",21397.69,2026-01-13,2026-02-27,,42,overdue,Hajipur,wholesaler,Net 45,low,raw materials
8539,24,278,INV-18539,"Chokshi, Acharya and Dhar",582881.39,2025-11-23,2025-12-23,,0,pending,Bhagalpur,corporate,Net 30,low,export order
8540,40,465,INV-18540,Gade-Rama,591075.15,2025-07-23,2025-09-21,2025-10-06,15,paid,Karimnagar,wholesaler,Net 60,high,wholesale order
8541,37,443,INV-18541,Bhattacharyya-Mohanty,116956.47,2026-03-20,2026-05-19,,0,pending,Bareilly,local shop,Net 60,high,retail order
8542,33,198,INV-18542,Bobal Group,943414.01,2025-09-16,2025-10-01,,0,pending,Motihari,corporate,Net 15,low,raw materials
8543,17,376,INV-18543,Magar-Buch,954717.14,2025-12-17,2026-02-15,,54,overdue,Bijapur,retailer,Net 60,low,export order
8544,35,242,INV-18544,Patla-Raj,429243.48,2026-03-09,2026-05-08,2026-06-05,28,paid,Mangalore,corporate,Net 60,medium,export order
8545,4,446,INV-18545,"Ben, Dara and Chandra",802768.46,2026-02-02,2026-03-04,,37,overdue,Haridwar,corporate,Net 30,low,export order
8546,41,113,INV-18546,Radhakrishnan-Anand,506341.45,2025-12-14,2026-02-12,,0,pending,Madhyamgram,wholesaler,Net 60,high,export order
8547,6,209,INV-18547,"Naidu, Balay and Badami",196407.45,2025-06-29,2025-07-29,,255,overdue,Delhi,retailer,Net 30,medium,retail order
8548,26,181,INV-18548,Chaudhari LLC,149058.1,2026-03-28,2026-05-12,,16,overdue,Saharanpur,retailer,Net 45,medium,retail order
8549,41,233,INV-18549,"Chadha, Kohli and Kalla",505887.32,2025-07-09,2025-08-08,,0,pending,Haldia,corporate,Net 30,high,wholesale order
8550,21,396,INV-18550,Brahmbhatt-Dey,738927.4,2025-06-25,2025-07-10,,0,pending,Nangloi Jat,retailer,Net 15,high,raw materials
8551,8,102,INV-18551,"Hari, Mitter and Borah",288072.04,2025-08-03,2025-10-02,,190,overdue,Suryapet,distributor,Net 60,low,export order
8552,38,49,INV-18552,Kapadia and Sons,51350.95,2025-07-07,2025-09-05,2025-07-14,0,paid,Saharanpur,distributor,Net 60,medium,raw materials
8553,17,351,INV-18553,"Vohra, Chaudhari and Chada",513268.07,2025-07-22,2025-08-06,,247,overdue,Chittoor,local shop,Net 15,low,retail order
8554,42,414,INV-18554,"Bhatt, Toor and Kala",625246.66,2026-01-25,2026-02-09,2026-02-18,9,paid,Bongaigaon,retailer,Net 15,high,export order
8555,43,297,INV-18555,Roy Group,507232.56,2026-02-24,2026-03-11,,0,pending,Bahraich,distributor,Net 15,high,raw materials
8556,10,497,INV-18556,"Mane, Venkatesh and Yadav",173276.72,2025-09-18,2025-10-03,2025-10-01,0,paid,Uluberia,corporate,Net 15,low,retail order
8557,11,430,INV-18557,"Om, Raval and More",614357.55,2026-02-03,2026-04-04,,6,overdue,Jorhat,corporate,Net 60,low,export order
8558,3,218,INV-18558,Gandhi Inc,841907.64,2025-10-26,2025-12-25,,0,pending,Malegaon,corporate,Net 60,medium,export order
8559,11,353,INV-18559,"Balasubramanian, Virk and Ramanathan",206056.14,2025-07-23,2025-08-07,,246,overdue,Deoghar,distributor,Net 15,high,raw materials
8560,50,88,INV-18560,"Joshi, Chandran and Vora",196716.87,2025-08-17,2025-10-16,,0,pending,Kakinada,distributor,Net 60,medium,wholesale order
8561,8,234,INV-18561,Bir Ltd,858174.18,2026-01-30,2026-03-16,,25,overdue,Gulbarga,local shop,Net 45,high,retail order
8562,45,200,INV-18562,"Mall, Banik and Butala",812785.45,2026-02-23,2026-04-24,,4,overdue,Bhiwani,corporate,Net 60,high,export order
8563,15,223,INV-18563,Padmanabhan PLC,146384.66,2025-08-22,2025-09-21,,0,pending,Satara,wholesaler,Net 30,low,export order
8564,11,198,INV-18564,Bobal Group,398593.57,2025-08-04,2025-08-19,,234,overdue,Motihari,corporate,Net 15,low,raw materials
8565,4,245,INV-18565,"Dhaliwal, Mistry and Suri",864570.22,2025-10-22,2025-11-21,,0,pending,Jamalpur,local shop,Net 30,high,retail order
8566,17,64,INV-18566,Oak PLC,535090.77,2025-11-03,2026-01-02,,98,overdue,Warangal,wholesaler,Net 60,medium,wholesale order
8567,32,372,INV-18567,Saxena-Sastry,478152.51,2026-02-24,2026-03-26,,0,pending,Arrah,retailer,Net 30,high,wholesale order
8568,38,74,INV-18568,"Patel, Randhawa and Basak",131509.17,2025-05-27,2025-06-11,,303,overdue,Rajkot,local shop,Net 15,high,raw materials
8569,39,28,INV-18569,Iyer and Sons,274328.89,2026-03-17,2026-05-16,2026-07-03,48,paid,Bardhaman,local shop,Net 60,high,export order
8570,35,353,INV-18570,"Balasubramanian, Virk and Ramanathan",287045.81,2025-06-15,2025-08-14,,0,pending,Deoghar,distributor,Net 60,high,retail order
8571,49,365,INV-18571,Reddy-Sawhney,158332.13,2025-12-15,2026-01-29,,71,overdue,Hazaribagh,distributor,Net 45,low,retail order
8572,19,310,INV-18572,Bhagat Group,388279.08,2025-06-18,2025-08-02,,0,pending,Madurai,distributor,Net 45,medium,export order
8573,49,342,INV-18573,"Bahri, Borra and Sidhu",580682.94,2025-05-07,2025-05-22,,323,overdue,Vasai-Virar,local shop,Net 15,medium,wholesale order
8574,44,49,INV-18574,Kapadia and Sons,737718.19,2025-09-11,2025-11-10,,0,pending,Saharanpur,distributor,Net 60,medium,export order
8575,17,266,INV-18575,"Mannan, Dada and Sabharwal",1676.68,2025-07-03,2025-08-02,,0,pending,Panipat,retailer,Net 30,low,raw materials
8576,32,481,INV-18576,Barman-Mohan,804388.86,2025-10-30,2025-11-29,,0,pending,Tiruppur,local shop,Net 30,low,retail order
8577,32,409,INV-18577,Yadav Ltd,514363.1,2026-02-06,2026-04-07,,0,pending,Mehsana,distributor,Net 60,medium,wholesale order
8578,6,368,INV-18578,"Dora, Sidhu and Dhar",915813.41,2025-11-08,2025-12-23,,108,overdue,Rajahmundry,distributor,Net 45,high,export order
8579,16,307,INV-18579,Nagi and Sons,9250.27,2025-04-11,2025-05-11,,0,pending,Shimoga,local shop,Net 30,high,raw materials
8580,16,149,INV-18580,Ganesan-Karan,678066.76,2025-05-20,2025-07-04,2025-07-26,22,paid,Hyderabad,distributor,Net 45,high,retail order
8581,26,201,INV-18581,Kashyap Inc,353257.49,2026-01-03,2026-02-02,,67,overdue,Sambalpur,local shop,Net 30,low,wholesale order
8582,45,134,INV-18582,Goyal-Bawa,694082.76,2025-08-30,2025-09-14,,0,pending,Khammam,wholesaler,Net 15,low,retail order
8583,4,101,INV-18583,Murty-Mall,711631.9,2026-01-19,2026-02-18,,51,overdue,Nandyal,corporate,Net 30,high,export order
8584,46,177,INV-18584,Ranganathan Group,439573.88,2025-10-21,2025-12-05,,126,overdue,Bahraich,retailer,Net 45,high,retail order
8585,4,72,INV-18585,Patla-Rout,720578.0,2025-04-18,2025-06-17,2025-06-12,0,paid,Meerut,corporate,Net 60,low,export order
8586,20,384,INV-18586,Chanda-Sarraf,466555.69,2025-05-18,2025-06-02,,0,pending,Bokaro,wholesaler,Net 15,medium,export order
8587,47,296,INV-18587,Khosla Inc,416479.84,2025-07-11,2025-08-10,,0,pending,Panihati,retailer,Net 30,high,export order
8588,47,148,INV-18588,Goyal Ltd,857752.68,2025-09-30,2025-11-29,,132,overdue,Gopalpur,corporate,Net 60,high,export order
8589,29,386,INV-18589,Dugal PLC,362248.78,2025-07-01,2025-08-15,,238,overdue,Nagercoil,corporate,Net 45,low,export order
8590,12,134,INV-18590,Goyal-Bawa,311062.01,2025-10-20,2025-12-04,,0,pending,Khammam,wholesaler,Net 45,low,raw materials
8591,31,117,INV-18591,Bajwa Group,248033.15,2026-01-15,2026-01-30,,0,pending,Vijayawada,local shop,Net 15,high,retail order
8592,32,277,INV-18592,Ratti-Bhalla,263610.72,2025-12-31,2026-02-14,2026-04-05,50,paid,Bhimavaram,corporate,Net 45,high,wholesale order
8593,25,122,INV-18593,Ratta-Barad,82371.2,2026-03-24,2026-05-08,2026-06-04,27,paid,Motihari,distributor,Net 45,high,retail order
8594,43,362,INV-18594,Nagarajan PLC,715013.67,2026-04-05,2026-04-20,,0,pending,Berhampore,local shop,Net 15,medium,retail order
8595,31,280,INV-18595,Kanda Inc,932604.96,2025-11-09,2025-12-09,2025-12-04,0,paid,Kanpur,retailer,Net 30,medium,raw materials
8596,40,81,INV-18596,Deep-Sanghvi,312760.08,2025-08-30,2025-10-29,,0,pending,Bhusawal,distributor,Net 60,high,wholesale order
8597,19,378,INV-18597,"Ahuja, Bhargava and Rajan",526767.86,2026-03-22,2026-04-06,,0,pending,Loni,retailer,Net 15,medium,raw materials
8598,44,62,INV-18598,"Bava, Agarwal and Nazareth",61757.79,2025-09-03,2025-10-18,,0,pending,Bihar Sharif,retailer,Net 45,high,export order
8599,30,144,INV-18599,Ravi-Sule,543338.28,2025-06-02,2025-08-01,,252,overdue,Meerut,corporate,Net 60,high,raw materials
8600,36,248,INV-18600,"Devan, Mody and Aggarwal",8466.33,2025-05-14,2025-06-13,,301,overdue,Nadiad,retailer,Net 30,medium,export order
8601,36,248,INV-18601,"Devan, Mody and Aggarwal",546822.86,2026-04-07,2026-05-22,2026-07-05,44,paid,Nadiad,retailer,Net 45,medium,wholesale order
8602,25,498,INV-18602,Dasgupta-Salvi,483200.09,2025-07-17,2025-08-16,,0,pending,Shimoga,wholesaler,Net 30,high,export order
8603,42,215,INV-18603,"Khosla, Deshmukh and Dara",738343.8,2025-06-21,2025-08-05,,0,pending,Malda,distributor,Net 45,low,raw materials
8604,44,381,INV-18604,"Sengupta, Dave and Mall",612140.33,2025-10-23,2025-12-22,,109,overdue,Mehsana,wholesaler,Net 60,low,export order
8605,34,440,INV-18605,Sant Group,37402.88,2026-03-14,2026-05-13,,0,pending,Proddatur,distributor,Net 60,low,retail order
8606,50,164,INV-18606,Tak-Bajwa,82071.11,2025-09-03,2025-10-18,,174,overdue,Sambhal,local shop,Net 45,medium,export order
8607,22,433,INV-18607,Ratta and Sons,580543.63,2026-02-25,2026-04-26,,0,pending,Pudukkottai,local shop,Net 60,medium,wholesale order
8608,40,309,INV-18608,Puri-Raja,483258.21,2025-08-25,2025-10-09,2025-10-09,0,paid,Kanpur,local shop,Net 45,low,retail order
8609,28,488,INV-18609,"Grewal, Swamy and Maharaj",624453.7,2025-12-30,2026-01-29,,71,overdue,Tinsukia,local shop,Net 30,high,export order
8610,44,466,INV-18610,Kunda Inc,994421.64,2025-10-24,2025-11-08,,153,overdue,Kolkata,distributor,Net 15,high,export order
8611,10,257,INV-18611,"Rao, Kari and Luthra",478900.83,2025-05-30,2025-06-29,,0,pending,Nizamabad,wholesaler,Net 30,low,wholesale order
8612,37,207,INV-18612,Buch Ltd,915251.94,2026-03-13,2026-04-27,,10,overdue,Chandigarh,wholesaler,Net 45,medium,export order
8613,7,349,INV-18613,Nayak and Sons,426737.4,2025-07-28,2025-09-11,2025-09-18,7,paid,Tumkur,wholesaler,Net 45,medium,export order
8614,24,392,INV-18614,"Sunder, Dhar and Issac",798536.87,2025-12-23,2026-01-22,,0,pending,Orai,corporate,Net 30,low,export order
8615,41,142,INV-18615,Patla-Aurora,92701.64,2025-08-01,2025-09-15,,207,overdue,Howrah,wholesaler,Net 45,medium,raw materials
8616,16,102,INV-18616,"Hari, Mitter and Borah",250262.95,2025-11-24,2026-01-23,,77,overdue,Suryapet,distributor,Net 60,low,wholesale order
8617,15,58,INV-18617,Bajwa-Mangat,619020.28,2025-07-10,2025-08-24,,0,pending,Rewa,corporate,Net 45,low,retail order
8618,20,277,INV-18618,Ratti-Bhalla,952838.43,2025-09-06,2025-10-06,,0,pending,Bhimavaram,corporate,Net 30,high,export order
8619,41,498,INV-18619,Dasgupta-Salvi,531162.22,2025-12-08,2026-02-06,,63,overdue,Shimoga,wholesaler,Net 60,high,wholesale order
8620,15,81,INV-18620,Deep-Sanghvi,715129.75,2025-06-29,2025-07-14,,270,overdue,Bhusawal,distributor,Net 15,high,export order
8621,39,86,INV-18621,Sachar Inc,701335.99,2025-09-18,2025-11-17,,0,pending,Bareilly,distributor,Net 60,high,raw materials
8622,22,34,INV-18622,Bahri Group,478219.09,2026-04-03,2026-04-18,,0,pending,Ambala,corporate,Net 15,low,wholesale order
8623,31,416,INV-18623,"Tandon, Andra and Walia",744157.06,2026-03-29,2026-05-28,2026-04-17,0,paid,Nandyal,corporate,Net 60,medium,raw materials
8624,38,119,INV-18624,Joshi Ltd,521481.36,2025-11-16,2025-12-01,2025-11-17,0,paid,Bidar,retailer,Net 15,low,export order
8625,14,348,INV-18625,Loke LLC,839526.7,2025-12-31,2026-01-30,,0,pending,Raurkela Industrial Township,local shop,Net 30,medium,wholesale order
8626,2,126,INV-18626,Sani LLC,229648.04,2026-02-23,2026-03-25,,16,overdue,Surat,wholesaler,Net 30,low,retail order
8627,38,6,INV-18627,"Uppal, Sur and Khalsa",963788.05,2025-12-04,2026-01-18,,82,overdue,Bhubaneswar,local shop,Net 45,high,retail order
8628,30,92,INV-18628,"Tailor, Nori and Goda",809932.66,2026-02-15,2026-03-02,,39,overdue,Dhanbad,corporate,Net 15,medium,raw materials
8629,27,133,INV-18629,Yadav Group,780030.16,2025-12-13,2026-02-11,,58,overdue,Tenali,local shop,Net 60,high,export order
8630,37,159,INV-18630,"Deshpande, Prabhakar and Ranganathan",86541.01,2025-09-06,2025-10-21,,171,overdue,Ahmednagar,local shop,Net 45,low,wholesale order
8631,38,334,INV-18631,Pingle-Borde,45364.17,2025-12-01,2025-12-31,,0,pending,Rajahmundry,distributor,Net 30,low,wholesale order
8632,22,238,INV-18632,Balay PLC,61167.44,2025-12-06,2026-01-05,,95,overdue,Bangalore,corporate,Net 30,low,wholesale order
8633,1,400,INV-18633,Subramanian Group,631380.5,2025-05-05,2025-06-04,,310,overdue,Moradabad,corporate,Net 30,low,retail order
8634,14,72,INV-18634,Patla-Rout,988279.65,2025-10-07,2025-11-06,,155,overdue,Meerut,corporate,Net 30,low,wholesale order
8635,26,64,INV-18635,Oak PLC,758860.26,2026-02-07,2026-03-09,2026-04-01,23,paid,Warangal,wholesaler,Net 30,medium,export order
8636,42,452,INV-18636,"Chaudhari, Dhar and Magar",178116.81,2025-04-30,2025-06-29,2025-08-12,44,paid,Jaunpur,wholesaler,Net 60,high,wholesale order
8637,23,352,INV-18637,D’Alia PLC,695623.53,2026-03-10,2026-05-09,,0,pending,Bettiah,distributor,Net 60,high,export order
8638,29,90,INV-18638,Hari Group,401558.77,2026-03-07,2026-04-06,,0,pending,Eluru,wholesaler,Net 30,medium,retail order
8639,14,76,INV-18639,"Chawla, Khurana and Sarkar",758526.69,2026-01-11,2026-03-12,,29,overdue,Chandrapur,wholesaler,Net 60,medium,raw materials
8640,5,413,INV-18640,Vyas-Batta,368844.76,2025-05-21,2025-07-05,,0,pending,Dewas,corporate,Net 45,medium,raw materials
8641,44,323,INV-18641,Choudhury Group,205858.14,2025-09-25,2025-11-09,,152,overdue,Chennai,retailer,Net 45,low,export order
8642,32,195,INV-18642,"Chowdhury, Sachdev and Madan",196214.88,2026-04-08,2026-06-07,,0,pending,Rohtak,local shop,Net 60,high,raw materials
8643,47,140,INV-18643,Ben PLC,139677.89,2026-03-20,2026-05-04,,0,pending,Silchar,corporate,Net 45,medium,wholesale order
8644,29,220,INV-18644,Devan-Rajagopal,872955.36,2025-11-29,2025-12-29,2026-03-20,81,paid,Anand,corporate,Net 30,high,retail order
8645,28,143,INV-18645,"Amble, Lall and Mitter",982963.18,2025-09-15,2025-10-15,,0,pending,Kumbakonam,retailer,Net 30,high,raw materials
8646,19,330,INV-18646,Thakur-Chaudhari,648373.07,2026-02-14,2026-03-16,2026-03-14,0,paid,Naihati,retailer,Net 30,medium,raw materials
8647,39,209,INV-18647,"Naidu, Balay and Badami",811613.13,2025-08-28,2025-09-27,,195,overdue,Delhi,retailer,Net 30,medium,raw materials
8648,23,63,INV-18648,Venkataraman-Andra,563933.39,2026-03-21,2026-04-20,,1,overdue,Erode,distributor,Net 30,low,retail order
8649,11,203,INV-18649,"Yogi, Jaggi and Muni",430768.87,2026-01-01,2026-02-15,2026-03-11,24,paid,Darbhanga,retailer,Net 45,medium,raw materials
8650,30,117,INV-18650,Bajwa Group,355498.69,2025-07-03,2025-07-18,,0,pending,Vijayawada,local shop,Net 15,high,raw materials
8651,43,457,INV-18651,Narain and Sons,484938.65,2025-07-23,2025-09-06,,216,overdue,Sri Ganganagar,wholesaler,Net 45,medium,wholesale order
8652,44,211,INV-18652,Shanker-Din,3202.72,2026-04-05,2026-06-04,2026-08-05,62,paid,Raipur,retailer,Net 60,high,wholesale order
8653,39,343,INV-18653,"Konda, Kota and Bhavsar",388322.19,2025-06-26,2025-07-26,2025-07-25,0,paid,Mysore,local shop,Net 30,low,retail order
8654,16,248,INV-18654,"Devan, Mody and Aggarwal",472947.12,2025-10-24,2025-12-23,2025-12-28,5,paid,Nadiad,retailer,Net 60,medium,export order
8655,44,345,INV-18655,Bobal Inc,389830.23,2025-04-22,2025-06-21,2025-05-16,0,paid,Panvel,wholesaler,Net 60,medium,raw materials
8656,36,84,INV-18656,"Naik, Kakar and Borde",789182.66,2025-05-10,2025-06-09,2025-07-20,41,paid,Shivpuri,distributor,Net 30,medium,raw materials
8657,50,310,INV-18657,Bhagat Group,642592.53,2025-08-03,2025-09-02,,0,pending,Madurai,distributor,Net 30,medium,retail order
8658,9,183,INV-18658,"Hegde, Dua and Kumar",40990.34,2025-04-22,2025-06-06,,0,pending,Bijapur,retailer,Net 45,high,raw materials
8659,48,484,INV-18659,Dhingra-Wagle,917284.94,2025-07-02,2025-07-17,,0,pending,Rajahmundry,local shop,Net 15,medium,export order
8660,18,197,INV-18660,"Kala, Morar and Ratta",495498.57,2025-05-28,2025-07-12,2025-09-13,63,paid,Siliguri,local shop,Net 45,high,wholesale order
8661,8,480,INV-18661,Chaudhari and Sons,292281.83,2025-07-12,2025-08-11,,0,pending,Uluberia,distributor,Net 30,high,wholesale order
8662,34,453,INV-18662,"Yohannan, Handa and Padmanabhan",619357.68,2026-01-04,2026-02-03,2026-03-15,40,paid,Tenali,wholesaler,Net 30,high,retail order
8663,33,53,INV-18663,Kulkarni Group,808323.94,2025-11-11,2025-12-26,2025-11-16,0,paid,Bhagalpur,distributor,Net 45,medium,export order
8664,12,25,INV-18664,Krishnamurthy-Hora,720189.35,2025-11-08,2025-12-08,2025-12-03,0,paid,Amroha,wholesaler,Net 30,medium,wholesale order
8665,25,31,INV-18665,"Jaggi, Dora and De",513720.55,2025-07-02,2025-07-17,2025-09-29,74,paid,Ambala,wholesaler,Net 15,high,raw materials
8666,41,331,INV-18666,"Raghavan, Sibal and Karan",113325.26,2025-04-25,2025-05-10,,335,overdue,Saharsa,distributor,Net 15,high,retail order
8667,12,327,INV-18667,Konda LLC,574201.48,2025-10-25,2025-12-09,,0,pending,Parbhani,retailer,Net 45,medium,retail order
8668,15,301,INV-18668,Bhandari-Raj,114330.06,2025-11-29,2025-12-14,,117,overdue,Sangli-Miraj & Kupwad,retailer,Net 15,medium,wholesale order
8669,48,35,INV-18669,"Bhattacharyya, Mani and Varghese",825947.57,2025-12-30,2026-01-29,,0,pending,South Dumdum,local shop,Net 30,medium,raw materials
8670,23,450,INV-18670,Dewan Inc,58124.7,2026-02-16,2026-04-17,2026-05-29,42,paid,Ramagundam,wholesaler,Net 60,high,wholesale order
8671,20,459,INV-18671,Bava-Pandya,275150.21,2025-05-23,2025-07-22,2025-05-25,0,paid,Kirari Suleman Nagar,distributor,Net 60,low,retail order
8672,46,380,INV-18672,"Bali, Bail and Wason",194310.23,2026-01-16,2026-01-31,,0,pending,Avadi,local shop,Net 15,medium,export order
8673,24,440,INV-18673,Sant Group,815165.76,2026-01-08,2026-02-22,,0,pending,Proddatur,distributor,Net 45,low,wholesale order
8674,10,276,INV-18674,Chad LLC,341553.8,2025-06-26,2025-07-11,,273,overdue,South Dumdum,retailer,Net 15,low,retail order
8675,12,214,INV-18675,Joshi-Ray,253085.48,2025-12-04,2026-01-03,2025-12-26,0,paid,Jamshedpur,distributor,Net 30,low,raw materials
